position_id,ticker,strike,expiry,account,position_isOpen,lot_id,lot_isOpen,lot_buyDate,lot_contracts,lot_costBasis,flag
lSUS9HItTwxuKj4vqnkl,CAH,160,2028-01-21,IRA,false,OpK3VFh2Od4NGiwGSsrx,false,2026-04-24,1,6120.67,OK
lSUS9HItTwxuKj4vqnkl,CAH,160,2028-01-21,IRA,false,nguNmNUV2StlEIlyTAsq,false,2026-04-24,1,6410.67,OK
lW5NzDgIbepfp1Q844gP,ORCL,110,2027-01-15,Margin,false,8hdWHYbVLp9C5MvKWZBy,false,2026-02-04,1,5274.02,OK
lcFB4wecpb27AFjOSTBR,EWY,125,2028-01-21,IRA,false,CPHwbry9wh6Ou8trR8uD,false,2026-06-05,1,8800.67,OK
lkoErlGtV96XzP6ujfIC,LMND,45,2028-01-21,IRA,false,ZA9828Z2o2L3Z45IeArI,false,2026-04-29,1,2779.67,OK
llETs85MfLD9zKkttDRM,GLW,135,2028-01-21,IRA,true,zu2aQe0DJckmf2ClY8L8,true,2026-05-18,1,7990.67,OK
llshTsXk8SGVAzuvoOCs,ARM,160,2028-01-21,IRA,false,tBMeIvlbizziGQU14w0p,false,2026-05-07,1,9770.02,OK
lxDM3G95v954Q9StWBOV,LULU,110,2028-01-21,IRA,false,IVSke5mH4LQ03B4HwzHp,false,2026-04-29,1,5219.67,OK
m570aW23jVBHQMSXF8Z0,STX,380,2027-01-15,IRA ROTH,false,30dykY87kHKJJvJkn0zc,false,2026-04-20,1,21355.67,OK
m5MbdQa9rpVW5c5cBYs2,SAP,130,2028-01-21,IRA,true,SVqWl708HyblKUZ2efDj,true,2026-06-11,1,5323.67,OK
m9RZGBiDPlDzJEqtt9nD,ALAB,290,2028-01-21,IRA ROTH,true,iHW0rZUFiUffGTc0qUJG,true,2026-06-03,1,19050.67,OK
mFoCiYFvQTDF2SkUwR1j,LMND,40,2028-01-21,IRA,true,DB2lDu52tfnVJq8DdZjI,true,2026-05-19,1,2650.67,OK
mZBG4SQ8Kq2Y6qCUqQrq,KTOS,45,2028-01-21,IRA ROTH,true,CZwWSq4tI262hInXm8Hx,true,2026-06-03,1,2900.67,OK
mnkXnuwR24VvIVj3RCXr,TEAM,90,2026-06-18,IRA,true,VszQZqYxEgUckEeVRujG,true,2026-06-03,1,1430.67,OK
mpAJvd6f7s9QcVitPo6i,QCOM,175,2028-01-21,IRA ROTH,true,mnBKrGeIGHiCNzNNGurJ,true,2026-06-01,1,10263.67,OK
mqF2qUokFz9us7wOZMYj,ARM,105,2027-01-15,IRA,false,L8ripbN40mwMkaPsatoy,false,2026-04-23,2,12063.34,OK
myDLse4sMIUrqBOgHiQ9,ARM,170,2028-01-21,IRA,false,lVIwnBkwURUyTTdvzVV7,false,2026-05-04,1,8800.02,OK
nBkHv6qoBW8C7HSYfJE9,PANW,200,2028-01-21,DI Ind.,false,H4NzJ0DsB8XzDT1fcvjs,false,2026-05-27,1,9138.67,OK
nEH20Pcv1ZHXZjSIAxr7,QCOM,160,2028-01-21,IRA,true,C2HXKOtVXQbw6EKgCTSL,true,2026-05-12,1,7655.67,OK
nFjd88bR7Up6O2AFLLNQ,AVGO,240,2027-01-15,Margin,false,ARY47SPJaAhDrRtjylHq,false,2026-02-04,1,9206.02,OK
nIlxlSN1QNW4bUPyroZI,QCOM,150,2028-01-21,IRA,false,w66x0OSQ0PSDIOI98g7J,false,2026-05-12,1,7865.67,OK
nPNAkY4o3PF8mzOZ5qWX,CRWD,350,2027-01-15,IRA,false,cC3yIeUZBnTTsJpsSI2K,false,3/25/2026,1,9230.02,OK
nPNAkY4o3PF8mzOZ5qWX,CRWD,350,2027-01-15,IRA,false,mQWLP5X8bbvDayVGuAtj,false,3/24/2026,1,9800.02,OK
nUfpFi6vdJzLvj1xypuw,LMND,50,2028-01-21,IRA,true,DsAgd7mVlNUAe9Nacodg,true,2026-05-22,1,2607.67,OK
nZQ2Kg8YEcZYlSb9j6iV,LMND,45,2028-01-21,IRA,false,lu22LXvvA8KEwNktQTR5,false,2026-05-04,2,5450.05,OK
na9wcH7bcAnuNvvQKQQ4,ORCL,135,2028-01-21,DI IRA,true,RpUtLqutk2UqNKj8th5P,true,2026-06-11,1,7690.67,OK
ncWcAxoyGpKNCJuWZGxv,ARM,240,2028-01-21,DI Ind.,false,fIC9FQmIjkP7MORc4Piy,false,2026-05-27,1,14800.67,OK
nemoGD88DAJPJwAc59N0,AMD,290,2028-01-21,IRA,false,h5iRpuJGyycewe2ReUIy,false,2026-04-27,1,12778.67,OK
nmGkteKt6m8PjlAsYz61,FIG,15,2028-01-21,IRA,false,0dFMjMFy7uassYCHRZ6C,false,2026-05-05,2,2026,OK
nmGkteKt6m8PjlAsYz61,FIG,15,2028-01-21,IRA,false,QSCi9okFaKIcHLhz3ka8,false,2026-05-05,3,3078.07,OK
nmP8zQfWpvDtGtnb6J5c,ANET,115,2028-01-21,IRA,false,6v2CwwTNvRdo9sdeVPnJ,false,2026-05-07,1,5675.02,OK
nmP8zQfWpvDtGtnb6J5c,ANET,115,2028-01-21,IRA,false,ZdUb9ykyjzurBJgrZX7s,false,2026-05-06,1,6095.02,OK
nmP8zQfWpvDtGtnb6J5c,ANET,115,2028-01-21,IRA,false,fJbremokPZJM3M5aA8uS,false,2026-05-06,1,6291.01,OK
nmP8zQfWpvDtGtnb6J5c,ANET,115,2028-01-21,IRA,false,g6YD91WbDisfDdbEBQ70,false,2026-05-06,1,5540.02,OK
nmP8zQfWpvDtGtnb6J5c,ANET,115,2028-01-21,IRA,false,iNBontVDgsU4gTkE0xtN,false,2026-05-06,1,5536.02,OK
nzl6J9ed7ovFggVvZydi,AMAT,260,2027-01-15,IRA,false,Hso900SHVCk94XBmImCy,false,2026-03-30,1,10100,OK
o1w2UHP553NqY6aqa2D9,NET,200,2028-01-21,IRA ROTH,true,7p2FU3Urh07d43ADvI0S,true,2026-06-04,1,12820.67,OK
oA6u57B7DpxMUMDHzPbT,DELL,140,2027-01-15,IRA,false,3Dv1zFLNHXdI153GIgoA,false,2026-04-15,1,5492.67,OK
oA6u57B7DpxMUMDHzPbT,DELL,140,2027-01-15,IRA,false,oXcvOyztSYuziYHswoPe,true,2026-04-22,1,8665.67,STATUS_MISMATCH
oA6u57B7DpxMUMDHzPbT,DELL,140,2027-01-15,IRA,false,z8AEkUtM0Beldknp0Fzw,true,2026-04-22,1,8665.67,STATUS_MISMATCH
oMhS6GKibP106WBRscXA,STX,600,2028-01-21,IRA ROTH,false,QKY2EV8RWNoTHadO2UVW,false,2026-05-12,1,37700.67,OK
obzT65Yv9tOX0xouu2C6,TSM,220,2027-01-15,IRA ROTH,false,XA6fTANrh2CzVHT8bXhk,false,2026-04-16,1,15947.67,OK
of3yhrZjf9LYCebrJKT4,ARM,250,2028-01-21,IRA,false,Q1EIzJzHYM0hrec24myJ,false,2026-06-09,1,17025.67,OK
oh4V8e8cJKqzRuUXt2GG,FSLY,22.5,2028-01-21,IRA,true,0dTa5sXLerQ3i5hv0l7b,true,2026-05-06,1,1760.02,OK
oh4V8e8cJKqzRuUXt2GG,FSLY,22.5,2028-01-21,IRA,true,0dyQ9UUxcb2D9P6eTw8j,true,2026-05-06,1,1830.02,OK
oh4V8e8cJKqzRuUXt2GG,FSLY,22.5,2028-01-21,IRA,true,2H7kk2zNNr4mkdenCaAE,true,2026-05-06,1,1931.02,OK
oh4V8e8cJKqzRuUXt2GG,FSLY,22.5,2028-01-21,IRA,true,DN1soqy4hIx730RF9YYd,true,2026-05-06,1,1800.02,OK
oj5lwLxJIhULIQMDuEju,NFLX,75,2028-01-21,IRA ROTH,true,p1EeFGZwHhaIyiIaXHMW,true,2026-05-01,2,6150.05,OK
okUAPiIzpnucgABhiZ6e,MGNI,14,2026-03-20,IRA,false,,,,,,POSITION_NO_LOTS
okcV3n9qxOfzByQOdvl6,AMD,340,2028-01-21,IRA,false,RZ59AuTmuw542SsB7LVs,false,2026-05-15,1,19051.67,OK
omsltWgbJeZZPWBpAbl4,RDDT,130,2028-01-21,IRA,true,i5i2XPb0yr1ukQwEkPqx,true,2026-06-12,1,7475.67,OK
oxrXD440HoxtA32IIy1r,IREN,55,2028-01-21,IRA ROTH,true,k9Ac1tMHm8IkQhX3lQl1,true,2026-06-05,1,2704.67,OK
p2b3XXlH3pHjn0N1uMTq,WDC,190,2027-01-15,IRA,false,zcEedDt6mWQ4yDLZsXRT,false,2026-03-30,1,10450.67,OK
p3tGZlrGzxC95wNzlG2k,LULU,110,2028-01-21,IRA,false,YR7IxZN61ua3Pl5XDeTC,false,2026-05-04,1,4860.02,OK
p9AUfYHuuSFcpBatxK03,NET,160,2028-01-21,IRA,false,bjoBxOOFOH0E58s59KMX,false,2026-05-08,1,9450.67,OK
pERT7W9X1mM0fLrwr16g,FSLY,17.5,2026-03-20,IRA,false,,,,,,POSITION_NO_LOTS
pGWtqG4FuC18USX9sm9e,GNRC,185,2028-01-21,IRA ROTH,true,edJS4xjfj7c49MgqldZi,true,2026-06-10,1,10150.67,OK
pIINBWcswfRoVt8IB4ai,MGNI,15,2026-03-20,IRA,false,,,,,,POSITION_NO_LOTS
pNCRxyIUXfigQgCQwt67,PLTR,105,2028-01-21,IRA,false,PNjc2N1npAbMWovyEFzw,false,2026-05-05,1,0,OK
pNCRxyIUXfigQgCQwt67,PLTR,105,2028-01-21,IRA,false,pdhWwe6muX4GAnimoQqH,false,2026-05-05,1,0,OK
pfjivGFgmQAKPdgr7tI3,FAKE,100,2028-01-21,IRA,false,,,,,,POSITION_NO_LOTS
phBInHw7yEgVZqD9QidK,OKTA,55,2027-01-15,IRA,false,D5k587ywyrZY2k4CZyQG,false,2026-04-14,1,1865.67,OK
phBInHw7yEgVZqD9QidK,OKTA,55,2027-01-15,IRA,false,ZlsrSTxYpz24teYVYjon,false,2026-04-22,1,2934.67,OK
pn84tGlFY5IrlpKSEYPC,ARM,170,2028-01-21,IRA,false,6mXVvn2mqZljxQ0catOh,false,2026-04-27,1,9422.67,OK
ptgc84FALTFq7Q41Co7W,ARM,320,2028-01-21,IRA,true,9Pui9luP63n7ELuR8OEz,true,2026-06-03,1,20050.67,OK
pvfonnRqDglRifkCd1HQ,BE,220,2028-01-21,IRA,true,Uq6lW4JCKPusql5laOwX,true,2026-05-08,1,14125.67,OK
qHIjba6SiLEyfNY9RXC7,HUBS,170,2028-01-21,IRA,true,mB9EkdArF428gY9BatF4,true,2026-06-03,1,10850.67,OK
qKiiFdfTwLwXXnABQIiW,AVGO,240,2028-01-21,DI IND,false,ZPlqcP3inmbo35nFw05b,false,2026-04-26,1,10366.67,OK
qOMUYsNyFnkA7o46dgSa,FSLY,15,2028-01-21,IRA ROTH,true,08EiXc6rNBgTBS3Iwxyl,true,2026-05-07,5,5275.11,OK
qXM0pLUuTIoHp3bv7vEc,LRCX,200,2028-01-21,IRA ROTH,false,TOLI9lBBOMdaAzPm6WeG,false,2026-04-27,1,11139.67,OK
qXM0pLUuTIoHp3bv7vEc,LRCX,200,2028-01-21,IRA ROTH,false,wzI6btqgKL42TVVjX4Q1,false,2026-04-23,1,10800.67,OK
qXxwTLwHyBoUpcLKk7Et,DDOG,200,2028-01-21,IRA ROTH,true,ghK7ISX2ghyrbLKUcMyK,true,2026-06-01,1,12581.67,OK
qa8RO1ADHgby6Cd7fhvn,ARM,150,2028-01-21,IRA ROTH,false,D0rZMknOLdcdQE4RiT3y,false,2026-04-28,1,9585.67,OK
qbkYUDyCAn2Rp5cCIc5X,CEG,230,2028-01-21,IRA,true,IZPMdlzCYFpZbo5DB7xH,true,2026-05-11,1,11179.67,OK
qc0FJc74OvKWDyX2yhGT,CRWV,75,2028-01-21,IRA,true,AWKsOAmsaESyiz53TV2P,true,2026-05-19,1,5071.67,OK
qeqtsAA51OvN5jrZc6Aa,OKTA,55,2028-01-21,IRA,false,ELEt9fsriVu9ywmIjSSd,false,2026-04-24,1,3250.67,OK
qeqtsAA51OvN5jrZc6Aa,OKTA,55,2028-01-21,IRA,false,fgnIW8rckW5RzPi3Suv3,false,2026-04-23,1,3385.67,OK
qlF2bnYiyfasaxdgVsdh,NOW,75,2028-01-21,IRA ROTH,true,6cFskKI4HJEjihnlzx9S,true,2026-06-12,1,4433.67,OK
qtDUJhywSsKJWaOgFOtq,NOW,70,2028-01-21,IRA,false,i41EOkmHeldkmByosGdm,false,2026-04-29,1,3651.67,OK
qvVxqdvwDj9De5a1h5A9,ANET,115,2028-01-21,IRA,false,nmYMSR2qNFZRMFRjDvFI,false,2026-05-07,1,5442.02,OK
qzDIOUrK5K5r8UgfBxCe,AVGO,310,2028-01-21,IRA,true,rNpgNqqafUkCFwhzYX8O,true,2026-06-04,1,16058.67,OK
r2awcVjwgLdNgidObCJK,CRWD,350,2027-01-15,DI IND,false,ZLf46PZG7nwOWM9R3hKV,false,2026-03-16,1,12431.67,OK
r7sXGbtxGO4FRB6dVTeH,SNOW,185,2028-01-21,IRA ROTH,true,2L1Q2HCMikmqOqjrZBzU,true,2026-06-03,1,11040.67,OK
rCOqEbGUfWuXaIznHguL,CRWV,90,2028-01-21,IRA,true,HJ307cYm8vdt85b088qy,true,2026-05-08,1,5494.67,OK
rLpKRKQEnsjf06Dol4ef,CEG,230,2028-01-21,IRA,true,U8xW6mNqXY9uE0tEXSBe,true,2026-04-29,1,11500.67,OK
rY3auxiXZfJIB4B3y57V,HIMS,25,2028-01-21,IRA ROTH,false,sM8bVHdD7lJ8Uw3ik3FL,false,2026-04-29,5,6523.36,OK
rYoNVPH3gXwXEoGN02VD,STX,500,2028-01-21,IRA,false,DynRqnrhsXoONHmcJad4,false,2026-04-29,1,30200.67,OK
rjHgjyYllnOlsiBl0s0j,HUBS,180,2028-01-21,IRA,true,6W31RZKKcoxnK0Cl6Ezo,true,2026-06-02,1,11545.67,OK
roIh6NqRgi9AImUfiEqy,LULU,95,2028-01-21,IRA,false,MynyAyjcId8EOP6JodJX,false,2026-05-19,1,4632.67,OK
rozEY4MJXjzfYU4kJKfZ,ARM,240,2028-01-21,IRA ROTH,false,zsys61zLMKsNsZcxvIXC,false,2026-05-27,1,14675.67,OK
s4T4bzUPCWne4v79cpZT,PANW,150,2028-01-21,IRA ROTH,false,llPk3JqjnRabY7Uxc4vu,false,2026-05-08,1,7885.67,OK
s67VPYOPiYw4NxuwBYAW,EWY,120,2028-01-21,IRA ROTH,true,kn5sULTpyOUN4Zyeij5y,true,2026-06-05,1,9000.67,OK
sAHYLaMRcFA9J9Z8qOe0,LMND,45,2028-01-21,IRA ROTH,true,coojyrqlGU3J20ZjQGIr,true,2026-06-03,1,2532.67,OK
sH5oZWWgMCp1Sz0m8Jo3,VRT,190,2027-01-15,IRA,false,jY2AwsQ4MbCAvgM75Ge6,false,2026-03-30,1,7900.67,OK
sKmJzIA10d7IlSJ5840U,SMCI,35,2028-01-21,DI IRA,true,JOyfEf61XK2W0MLXqueH,true,2026-06-09,1,2035.67,OK
sM1QI57gyYNdcIQgnnGQ,APLD,37,2028-01-21,IRA,true,GSbrchAIi0ocEuH5segj,true,2026-06-05,1,2225.67,OK
sSuNts9W74Swg0QmMdyr,PLTR,100,2028-01-21,IRA,true,WpZuVshe7rasVK9ko7SE,true,2026-04-29,1,6025.67,OK
svPLVsbRkTqW7L4PpEOV,ARM,160,2028-01-21,IRA ROTH,false,lgA8RJrWs6G56Queyyad,false,2026-05-07,1,9805.02,OK
t0LpFXcuh9raFcVudo47,ARM,270,2028-01-21,IRA,true,NkZfLOsaetBtsXGb5phX,true,2026-06-05,1,17650.67,OK
t0ZONMqc9Igsh2ry5naf,ARM,160,2028-01-21,DI Ind.,false,5g9RcBNisqpsAXTAS9H7,false,2026-04-27,1,9723.67,OK
t1gEmkKkZNH2WMHr7490,CVE,22,2028-01-21,IRA,false,WeKbKEYE4OTkSeNBuW1i,false,2026-04-29,10,9706.73,OK
t9nw5PoigbpM1I7Q84Uj,RDDT,100,2028-01-21,IRA ROTH,false,OW7aILVfwG0dRO8bRQ8g,false,2026-05-22,1,7212.67,OK
tGiwLovFO0WxaSgjFYKt,MU,390,2028-01-21,IRA,false,xzUqtntStNKPUuSLJf3i,false,2026-04-22,1,22078.67,OK
tIJvtiOuxkt9kms3X6tu,LRCX,200,2027-01-15,IRA ROTH,false,3VzYHq4F03Zr8HRcauTe,false,2026-04-22,1,8743.67,OK
tIJvtiOuxkt9kms3X6tu,LRCX,200,2027-01-15,IRA ROTH,false,Mt5M0HDaZ6Oriz7nBtee,false,2026-04-21,1,8875.67,OK
tIJvtiOuxkt9kms3X6tu,LRCX,200,2027-01-15,IRA ROTH,false,pYtEqXtWWrlwaJJf9zpg,false,2026-04-21,1,8875.67,OK
tOJgrubJxw45BIYryEaY,ORCL,150,2028-01-21,IRA,false,HszkwxAgIorihv9r2Y23,false,2026-04-22,2,14907.35,OK
tOJgrubJxw45BIYryEaY,ORCL,150,2028-01-21,IRA,false,e8KYbf0e1jihimr2vMXo,false,2026-04-22,1,7453.67,OK
tOJgrubJxw45BIYryEaY,ORCL,150,2028-01-21,IRA,false,lR70tOHJLkpCffd4i2zU,false,2026-04-27,1,6208.67,OK
tOJgrubJxw45BIYryEaY,ORCL,150,2028-01-21,IRA,false,nDdaiPdynXcpXh47A5wx,false,2026-04-24,1,6186.67,OK
tOJgrubJxw45BIYryEaY,ORCL,150,2028-01-21,IRA,false,wewqSHTwFXTguEai5xKD,false,2026-04-23,1,6795.67,OK
tSOnWv9EqclAUU992UyS,AMAT,300,2028-01-21,IRA,false,PzMklum70aTnCSZqif7y,false,2026-04-27,1,16825.67,OK
tVH5eXRFgcNyh2bYmLoU,NET,160,2028-01-21,IRA,false,QTXX3bFHm7fm9RKfIDbH,false,2026-05-08,1,10415.67,OK
te1n0WUguvUZyksu7pxS,COHR,250,2028-01-21,IRA,false,WV7iR3NJjLYaL32vgGxw,false,2026-05-07,1,15970.02,OK
teUQwGl1T6bw7iGg2J46,QCOM,150,2028-01-21,DI IRA,true,2sjJtQeYnJ1rsKSDpRmg,true,2026-06-09,1,9075.67,OK
tfTBpcD4KrC4nT9cTKWd,ALAB,250,2028-01-21,IRA,false,xLtlpiNKjPMxO8KneLnh,false,2026-06-01,1,16927.67,OK
tp3WbvVrz1cojAgjDKYd,CRWD,350,2028-01-21,IRA,false,TjvldScSb7ZrZWLXFK5P,false,2026-04-23,1,17425.67,OK
tpxw7ixfD2ABSDx2hFkV,STX,550,2028-01-21,IRA,false,1CYQTaE3WuVuADGRx6Uq,false,2026-05-18,1,36120.67,OK
tvRpSUWBpEHaJDkNhDMa,ARM,160,2028-01-21,DI Ind.,false,oghG4LZuXQcJGUtPP48Z,false,2026-04-28,1,8725.67,OK
uHzHBEC8JeysSr0dVIgU,NVDA,150,2027-01-15,IRA,false,BWzLSbWmJlxKrSaL19I9,true,2026-02-26,12,55959.85,STATUS_MISMATCH
uHzHBEC8JeysSr0dVIgU,NVDA,150,2027-01-15,IRA,false,RrNHczaOQhzWJV6XBvXJ,false,2026-02-13,1,5260.02,OK
uHzHBEC8JeysSr0dVIgU,NVDA,150,2027-01-15,IRA,false,xAN6iD5oFFHcIB62h0Wz,true,2026-03-25,12,55.95985,STATUS_MISMATCH
uI9PrDaP4BVojcYuT1qT,AMD,310,2028-01-21,IRA ROTH,false,TJqgAFOElIdVOenqLDmr,false,2026-05-07,1,18777.02,OK
uJWK1JgsBjvPVfIePSzD,NET,135,2027-01-15,IRA,false,iN7L9C003WijKcFb6x5y,false,2026-04-10,1,5861.67,OK
uJWK1JgsBjvPVfIePSzD,NET,135,2027-01-15,IRA,false,poUWrTmG78P1ZxWrknSp,false,2026-04-09,1,7500.67,OK
uZSvuwIa26FqQ5UBNIVS,PLTR,100,2027-01-15,Margin,false,rQ0pOJDVJ6oiu0KlICbb,false,2026-02-04,3,14720.06,OK
ucxPjTTeGBSTmSHU6K1e,PLTR,110,2028-01-21,IRA ROTH,true,QQlXidp4vssgUaFolVcq,true,2026-04-29,1,5495.67,OK
ueBAE8O3mDVeBYUTR4AI,CRWD,580,2028-01-21,IRA,true,9ETyXFUgyEdSDTE3EN4d,true,2026-06-02,1,32100.67,OK
ufhJXBWmgCC3wRHfiC8h,ANET,115,2028-01-21,DI Ind.,false,xjV3BG3ie177izipzgFh,false,2026-05-08,1,5691.67,OK
uhnNWSNS85ISFpi07Ahg,WDC,330,2028-01-21,IRA,false,QnqfAE0h6Q5fqsG6O8Fu,false,2026-04-29,1,20640.67,OK
ujPlJbdl8EgOuEX6XmDl,EWY,125,2028-01-21,IRA ROTH,false,UNzVNvce1f067ZdJq7Du,false,2026-05-12,1,7175.67,OK
ulcRkA8zJTGSgOYhS0BR,P,55,2028-01-21,IRA,true,ciwnkgmnBV76oc1GExil,true,2026-05-15,1,3970.67,OK
v2ojWwnmENRV5fZvgcdw,DELL,175,2028-01-21,IRA,false,XlKeExI6DatEX7Oc7QjJ,false,2026-04-28,1,7486.67,OK
vG0x4XmlFH9qBpFighS1,FSLY,15,2028-01-21,IRA ROTH,true,ecOlXICsJgUQFqcZNxF4,true,2026-05-07,2,2158.05,OK
vGC3Q8ZRk13Pjfq8SFUa,PANW,105,2027-01-15,IRA,false,LJFZLL2sS42twpddLTKj,false,2026-03-30,1,5700.67,OK
vGC3Q8ZRk13Pjfq8SFUa,PANW,105,2027-01-15,IRA,false,fxjn5Vh7SQ5i3slHfy9e,false,2026-04-10,1,5730.67,OK
vMMwEGeUQUwXCpYGr22F,MU,810,2028-01-21,IRA ROTH,true,gKy3pQQkHVWM2yKJvRLw,true,2026-06-01,1,52800.67,OK
vSDZQpxr6bOeD1yMZSSF,DELL,175,2028-01-21,IRA,false,DuchDtZl1gjYD3oL2YIa,false,2026-05-12,1,9858.67,OK
vUzgjES7333bhM32giRv,NVDA,160,2028-01-21,DI Ind.,true,60az1ivej2mIdHCvIoc0,true,2026-05-01,1,7096.67,OK
vbxnHTRoqt9GkVZjnZlf,AVGO,320,2028-01-21,IRA,true,27Xh0tlUTg02Z5rQMw5v,true,2026-05-12,1,16220.67,OK
w85Y1F3AYnN8xsKLMuGr,FSLY,15,2028-01-21,IRA,true,DYgHYJ1284EkiaWyZM8Y,true,2026-05-07,3,3213.07,OK
wBg5iP607wjG2SQ4G7Wa,NOW,92,2028-01-21,IRA,true,ldKa6bxI1ruCCTvgOHyz,true,2026-06-03,2,10647.34,OK
wVDU91ya6SKRFYie5VMW,QCOM,160,2028-01-21,IRA ROTH,false,9ClzGVbyov3E4ojenIkM,false,2026-05-12,1,7542.67,OK
wVRv46tZUKZfkblNWPHw,SNOW,115,2028-01-21,IRA ROTH,false,eIMz4Z5kgQnEVURJbsvF,false,2026-04-29,1,6006.67,OK
wYNwvmYR4fT3ysPLRwbE,ORCL,135,2028-01-21,DI Ind.,true,8kdueEr1LQBe9iXm7G3t,true,2026-06-11,1,7581.67,OK
wp7lIjf5iUK3Csp1FCOw,TEAM,80,2028-01-21,IRA,true,fnBJSuc7OBPZm7jXTRSN,true,2026-06-01,1,6026.67,OK
wshB2OyAtOEDfPsRDyCI,FSLY,15,2028-01-21,IRA,true,T3GqBgtiT0soIh3G96nY,true,2026-05-14,1,925.67,OK
x0nBdPjYYxKb18vLXS6a,NOW,70,2028-01-21,DI IRA,true,zBIiybsXpdpOjo2eTOPS,true,2026-06-12,1,4745.67,OK
xFAwkO5d7M4GPuQzeZw6,DDOG,150,2028-01-21,IRA ROTH,false,ncZg5CXtCVZrHI8f0rg1,false,2026-05-12,1,8650.67,OK
xLe3tGV2dQhJI64aUCkI,PANW,195,2028-01-21,IRA ROTH,false,SDWsMwASqDFDtxQoghhT,false,2026-05-27,1,9520.67,OK
xO8vM3BX20k7fX53thGI,VEEV,140,2028-01-21,IRA,true,HgXM6XoUNgC18cjOfEFI,true,2026-06-01,1,7800.67,OK
xd3TvEh2JgBcWGhCVui7,CVE,22,2028-01-21,IRA,false,r1mn43S33f2KSNk5XOj0,false,2026-05-05,5,6200.11,OK
xd3TvEh2JgBcWGhCVui7,CVE,22,2028-01-21,IRA,false,rW8mf2dYd8XeEoP4Lr6j,false,2026-05-05,5,6200.11,OK
xiZ0jlYY978i48oMVDvD,DELL,175,2028-01-21,IRA,false,wTkFq7WUn6qjKwbEwTxv,false,2026-04-22,1,8260.67,OK
xuTdzjbGgy5YDNnMGv6x,CRWV,90,2028-01-21,IRA,true,8DLv0tSaT3x24V321zDe,true,2026-05-08,1,5668.67,OK
y1pQ1jvZaUfgceSbIdNw,CRWD,300,2027-01-15,IRA,false,rSWU8nxIXDhPz0vQF9Y1,false,2026-04-14,1,13272.67,OK
y8Z87DLbx8l0UDKfzGVG,MDB,240,2028-01-21,IRA,false,0B3utZ05X6BZ9EHXE07g,false,2026-05-29,1,14940.67,OK
yK75rJDQoqQfTe38UAb5,NET,135,2027-01-15,IRA,false,kpMu7rwRZmiKLum6740o,false,2026-04-09,1,6925,OK
ylstLPLqp6M64XMEJzgf,NBIS,200,2028-01-21,IRA,true,8P868fVcOr6vCVkcLgSo,true,2026-06-05,1,12450.67,OK
yluyw5XMggEqMnMnkO2K,FIG,15,2028-01-21,IRA,false,CrnMTlQlbn57ngRiKZgZ,false,2026-04-23,5,4273.36,OK
yluyw5XMggEqMnMnkO2K,FIG,15,2028-01-21,IRA,false,nxJNVrdW23Sk81rVSjj8,false,2026-04-23,5,4348.36,OK
ytq2ptkprCLWPpkV6GsB,UMC,15,2028-01-21,IRA,true,4O35dO7C5pfghG5UsGcM,true,2026-06-03,5,5028.36,OK
yy3scRb5ju3e50vQUB58,CEG,230,2027-01-15,IRA ROTH,false,7BAGBYHAJ02gdSxZO6Ip,false,2026-04-20,1,8538.67,OK
yy3scRb5ju3e50vQUB58,CEG,230,2027-01-15,IRA ROTH,false,NeGd04Lm6utCoETCbYi6,false,2026-04-21,1,7650.67,OK
yy3scRb5ju3e50vQUB58,CEG,230,2027-01-15,IRA ROTH,false,uEcJVy3RmFScvnO5VoEu,false,2026-04-21,1,7870.67,OK
z06gHQHwbXQPUGXjtkBZ,VEEV,150,2028-01-21,IRA ROTH,true,2EtIjj17MyEeIz8GT1NZ,true,2026-06-01,1,7500.67,OK
z1B0VhMbeunqy6g0cAff,FSLY,12.5,2028-01-21,IRA,false,wOXxxrPDFuXEfxb9qYCs,false,2026-05-21,1,916.67,OK
z4iy4BuLP2Lk9XaOjTZ7,INTC,90,2028-01-21,IRA ROTH,true,e9LJnSQtEyt75uWhe4gm,true,2026-05-12,1,5720.67,OK
zFkCLRQ9DYOiz0k7jR6D,AMD,160,2027-01-15,IRA,false,jVV0qZnznDz6kn6gI5Dc,false,2/18/2026,1,6170.02,OK
zFkCLRQ9DYOiz0k7jR6D,AMD,160,2027-01-15,IRA,false,knx6EpRtpmw4LGSvM6QF,false,3/13/2026,1,5927.02,OK
zFkCLRQ9DYOiz0k7jR6D,AMD,160,2027-01-15,IRA,false,lEnVRBxZdX8R2lJvXFhw,false,2/23/2026,1,6160.02,OK
zFkCLRQ9DYOiz0k7jR6D,AMD,160,2027-01-15,IRA,false,murxzOWbA53n4iifHknE,false,3/19/2026,1,6123.02,OK
zFkCLRQ9DYOiz0k7jR6D,AMD,160,2027-01-15,IRA,false,sHzB3VaeTnM7jFcUu7FU,false,3/12/2026,1,6360.02,OK
zIOuqi6LiM7fMuXz9C4F,COHR,320,2028-01-21,IRA,true,A0wnF6FF78DU74PHpM5U,true,2026-06-09,1,20174.67,OK
zNtOskYSaUrczvkvlNVD,MSFT,370,2028-01-21,IRA,true,CuvhHGuwDM4NISFiRiza,true,2026-04-22,1,11555.67,OK
zWoxcLii58QDRNRXZes1,VRT,230,2028-01-21,IRA,true,4CNqzBfygpzYzbvSP3jn,true,2026-04-28,1,13504.67,OK
